Name,Owner,Address,Latitude,Longitude,Year
Marquess of Lansdowne,Beets Thomas,Thomas Street Hackney Road London ,51.5311142,-0.0678632,1839
Nelsons Head,Wright James,Nelson Street Hackney Road London ,51.5311142,-0.0678632,1839
Victory,Flomer Fred,Great Cambridge Street Hackney Road London ,51.5311142,-0.0678632,1839
Duke of Cambridge,Evans Walter,Felix Street Hackney Road London ,51.5311142,-0.0678632,1839
Duke of Clarence,Hayden E,Cumberland Street Hackney Road London ,51.5311142,-0.0678632,1839
Duke of Wellington,Richardson W H,Cumberland Street Hackney Road London ,51.5311142,-0.0678632,1839
Durham Arms,Baker George,Durham Place east Hackney Road London ,51.5311142,-0.0678632,1839
Globe,Herbert John,Goldsmiths Row Hackney Road London ,51.5311142,-0.0678632,1839
Green Gate,Hurdiman Wm,Clarence Place Hackney Road London ,51.5311142,-0.0678632,1839
Kings Head,Webb James,10 Anns Place Hackney Road London ,51.5311142,-0.0678632,1839
Roebuck,Tilley John,Edwards Place Hackney Road London ,51.5311142,-0.0678632,1839
Royal Oak,Harris Robert,Margaret Street Hackney Road London ,51.5311142,-0.0678632,1839
Sportsman,Sargeant William,Margaret Street Hackney Road London ,51.5311142,-0.0678632,1839
Suffolk Arms,Reed Thos,Boston Street Hackney Road London ,51.5311142,-0.0678632,1839
Nags Head,Smith John,10 Whitechapel Road  London ,51.5167273,-0.0677987,1839
Angel and Crown,Hodges H,2 Whitechapel Road  London ,51.5167384,-0.0676706,1839
Star & Garter,Poore Charles,110 1/2 Whitechapel Road  London ,51.5167384,-0.0676706,1839
Castle,Kirwood Chas.,20 Whitechapel road  London ,51.5168362,-0.0675596,1839
Red Lion,Kesby John,30 Whitechapel Road  London ,51.5171526,-0.0671274,1839
Duke of Sussex,Gurney Sarah,Park Road Peckham London ,51.4806567,-0.0671003,1839
Jolly Sailor,Brown William,Back Road Shadwell London ,51.5128365,-0.0670855,1839
Angel,Wright William,Back Lane Shadwell London ,51.5128365,-0.0670855,1839
Cherry Tree,Whitman John,Back Church Lane  London ,51.5128365,-0.0670855,1839
Blakeneys Head,Pool William,25 Cable Street  London ,51.5111696,-0.0670578,1839
Dukes Head,Siely John,79 Whitechapel Road  London ,51.5172304,-0.0669932,1839
Blacksmiths Arms,Brine John Charles,10 Back Church lane  London ,51.5114374,-0.0668282,1839
Rose & Ball,Kingston Robert,Bennetts Hill  London ,51.606511,-0.0667984,1839
Golden Lion,Negus William,35 Fore Street City London ,51.6090716,-0.0667248,1839
Falcon,South William,Bethnal Green  London ,51.5269736,-0.0667204,1839
Pitts Head,Bodenham Thomas,Lucas Street Bethnal Green London ,51.5269736,-0.0667204,1839
Duke of York,Plant Paul,Turk Street Bethnal Green London ,51.5269736,-0.0667204,1839
Turks Head,Brown George,Turk Street Bethnal Green London ,51.5269736,-0.0667204,1839
White Hart,Lill Matthew,Pleasant Row Bethnal Green London ,51.5269736,-0.0667204,1839
Black Bull,Gardner Henry,95 Whitechapel Road  London ,51.5173629,-0.0666095,1839
Lamb,Cecil William,Wilmott Street Bethnal Green Road London ,51.5262636,-0.0666019,1839
Salmon and Ball,Lord Charles,Bethnal Green Road  London ,51.5262636,-0.0666019,1839
Angel and Corner Pin,How Edward,Green Street Bethnal Green London ,51.5262636,-0.0666019,1839
Angel and Crown,How Edward,Green Street Bethnal Green London ,51.5262636,-0.0666019,1839
Angel and Crown,Shaw Edward,Green Street Bethnal Green London ,51.5262636,-0.0666019,1839
George IV,Morgan William,Bethnal Green Road  London ,51.5262636,-0.0666019,1839
Red Lion,Perren George Mark,103 Whitechapel Road  London ,51.5175877,-0.0665279,1839
Turks Head,Shave Charles,Bird Street Wapping London ,51.479622,-0.066453,1839
Horse and Groom,Hutchins Silas,1 Keenes Row Walworth London ,51.4719961,-0.0663364,1839
Ship and Blue Coat Boy,Berriman Thos,15 Keenes Row Walworth London ,51.4719961,-0.0663364,1839
Dolphin,Albin Robert,50 Whitechapel Road  London ,51.5175667,-0.0659428,1839
Black Bull,Edwards James,9 Old Montague Street  London ,51.5186939,-0.0659374,1839
Black Horse & Windmill,Humphreys John,5 Fieldgate Street Whitechapel London ,51.5171398,-0.0658709,1839
Eagle,Clark William & Co,North east Passage Wellclose Square London ,51.5098152,-0.0658518,1839
Angel and Crown,Ball George,Ship Alley Wellclose Square London ,51.5098152,-0.0658518,1839
Black Horse,Harman Walbrock,Well Street Wellclose Square London ,51.5098152,-0.0658518,1839
Blue Anchor,Davies George,Cable Street Wellclose Square London ,51.5098152,-0.0658518,1839
Bricklayers Arms,Ansell Thomas,10 Cable street Wellclose square London ,51.5098152,-0.0658518,1839
Hoop and Grapes,Osborne William Richard,Cable Street Wellclose Square London ,51.5098152,-0.0658518,1839
Kings Arms,Allen James,Neptune Street Wellclose Square London ,51.5098152,-0.0658518,1839
Prince of Denmark,Eltham Matthew,Graces Alley Wellclose Square London ,51.5098152,-0.0658518,1839
Royal Standard,Mason Chas,Well Street Wellclose Square London ,51.5098152,-0.0658518,1839
Sun and Sword,Wilson James,66 Cable Street Wellclose Square London ,51.5098152,-0.0658518,1839
Blue Anchor,North John,68 Whitechapel Road  London ,51.5176096,-0.0658117,1839
Green Dragon,Beswick Thos,Spring Gardens Place Stepney London ,51.5190998,-0.0655723,1839
Red Lion,Holloway Elizabeth,5 Great Warner Street  London ,51.5299535,-0.0654775,1839
Bee Hive,Adamson John Timothy,Warner Street  London ,51.5299535,-0.0654775,1839
Grapes,Croott Benjamin,7 Fore Street City London ,51.6116626,-0.065433,1839
Lord Nelson,Pritchard John,145 Whitechapel Road  London ,51.5180151,-0.065401,1839
Globe,Lacy Richard,60 Fore Street City London ,51.61048,-0.0653574,1839
Red Cow,Pound George,Dalston Lane Hackney London ,51.5483279,-0.0651507,1839
Three Compasses,Silvester John James,Dalston Lane  London ,51.5483279,-0.0651507,1839
Goldsmiths Arms,Forsith Geo Robert,Goldsmiths Road  London ,51.5333373,-0.0650083,1839
Grapes,Newby George,86 Fore Street City London ,51.6114385,-0.0649078,1839
Kings Arms,Kobelt John,Fieldgate Street Whitechapel London ,51.5169989,-0.0648844,1839
Prince of Orange,Wintjen Hy,Fieldgate Street Whitechapel London ,51.5169989,-0.0648844,1839
Prince Regent,Carss Robert,8 Ratcliff Highway  London ,51.5090071,-0.0648736,1839
Admiral Harvlce,Abell Henry,Jamaica Row  London ,51.4981009,-0.0648211,1839
Green Dragon,Crouch Wm Foster,102 Fore Street City London ,51.6119241,-0.0647899,1839
Prince of Hesse,Read William,30 Fieldgate Street  London ,51.5170217,-0.0647254,1839
Grapes,Clay George,110 Fore Street  London ,51.6121086,-0.0646775,1839
Red Lion,Geils John Jasper,Breezers Hill Ratcliff London ,51.5092655,-0.0646315,1839
Anchor,Bacon Barsley,Dove Row Hackney London ,51.5344454,-0.0644693,1839
Blind Beggar,Noble Samuel P,173 Whitechapel Road  London ,51.5181329,-0.0641671,1839
Three Mariners,Mattison George,94 Fore Street City London ,51.616989,-0.0639257,1839
Coopers Arms,Rowles Jane,28 Hampden street  London ,51.5997044,-0.0638515,1839
Hope,Ward John Robert,Pollard Row Bethnal Green London ,51.5274548,-0.063798,1839
White Lion,Comford William,13 Hemmings Row  London ,51.522293,-0.0637366,1839
Blue Anchor,Wiseman John,Blue Anchor road  London ,51.4931612,-0.0636616,1839
Woodman,Strand Robert,John Street Old Kent Road London ,51.4826218,-0.0635813,1839
Grave Maurice,Clark Ann,128 Whitechapel Road  London ,51.5182522,-0.0635692,1839
Queens Head,Edwards David,154 Whitechapel Road  London ,51.5183213,-0.0632044,1839
Rodneys Head,Gorton Richard,138 Whitechapel Road  London ,51.5183213,-0.0632044,1839
Union Flag,Moseley David,8 Union Street Whitechapel Road London ,51.5183433,-0.0630909,1839
Weavers Arms,Myers Moses,1 Bakers Row Whitechapel Road London ,51.5183433,-0.0630909,1839
Duke of Gloucester,Copp Jonas,8 Gloucester Terrace Whitechapel Road London ,51.5183433,-0.0630909,1839
Sir John Barleycorn,Edwards Jeremiah,6 Thomas Street Whitechapel Road London ,51.5183433,-0.0630909,1839
Two Bells,Powell Ellen,Whitechapel Road  London ,51.5183433,-0.0630909,1839
White Raven,Beckett James,Raven Street Whitechapel Road London ,51.5183433,-0.0630909,1839
Fountain,Whittaker William,Artichoke Row Mile End London ,51.509277,-0.0630596,1839
Builders’ Arms,Dowell Jos.,10 Wakefield street  London ,51.6134821,-0.0624984,1839
London Hospital,Kinh J S,207 Whitechapel Road  London ,51.5188029,-0.0623495,1839
Ship,Letts George,9 Marigold Street Bermondsey London ,51.4990451,-0.0622772,1839
Adam & Eve,Thompson Hugh,20 Bath Row New Road London ,51.5164723,-0.0622682,1839
Yorkshire Stingo,Allen William,New Road  London ,51.5164723,-0.0622682,1839
Sugar Loaf,Scott Abraham,Betts Street Wapping London ,51.509662,-0.062145,1839
Admiral Tyrrell,Bowra George,Bermondsey Wall  London ,51.5005904,-0.0620411,1839
Lion and Castle,Laccohee Thomas,Bermondsey Wall  London ,51.5005904,-0.0620411,1839
Green Man,Watson John,Bermondsey Wall  London ,51.5005904,-0.0620411,1839
Old Justice,Wicken Charles,Bermondsey Wall  London ,51.5005904,-0.0620411,1839
Three Mariners,George James,Bermondsey Wall  London ,51.5005904,-0.0620411,1839
Kings Head,Seabrook Arthur,Meetinghouse Lane Peckham London ,51.4765032,-0.0620179,1839
Three Compasses,King John,28 Bermondsey new Road  London ,51.515812,-0.062003,1839
Pagoda,Lowe Jas,7 Bermondsey New Road  London ,51.5150421,-0.0619792,1839
White Swan,Wright John,124 Ratcliff Highway  London ,51.5093239,-0.0618815,1839
Half Moon & Seven Stars,Kairns Elizabeth,119 Ratcliff Highway  London ,51.5093244,-0.0618741,1839
Bell,Fenwick James,116 Ratcliff Highway  London ,51.5093247,-0.0618696,1839
Royal Oak,Cragg Richard R,221 Whitechapel Road  London ,51.518916,-0.0618654,1839
Hoop and Grapes,Lawson Jas Hilton,112 Ratcliff Highway  London ,51.509325,-0.0618636,1839
Royal Crown,Price Sarah,131 Ratcliffe Highway  London ,51.5095357,-0.0618365,1839
Old Rose,Knibbs Francis,51 Ratcliff Highway  London ,51.509331,-0.0617728,1839
George & Vulture,Back George,39 Ratcliff Highway  London ,51.5093321,-0.0617549,1839
Crooked Billet,Wales Peter,32 Ratcliff Highway  London ,51.5093328,-0.0617445,1839
Artichoke,Anderson Jno,19 Ratcliff Highway  London ,51.5093341,-0.0617251,1839
White Bear,Marks James,1 Ratcliff Highway  London ,51.5093412,-0.0616959,1839
Griffin,Powell Thomas,6 Church Street Borough London ,51.6252101,-0.0615349,1839
Golden Fleece,Morgan Richard,6 Scotts Place Islington London ,51.522869,-0.0615287,1839
Cherry Tree,Johnson Caroline,12 Cherrygarden Street  London ,51.4986079,-0.0613855,1839
Scots Arms,Wood Elizabeth,High Street Wapping London ,51.5033806,-0.0613738,1839
Ship & Pilot,Sewell Andrew,High Street Wapping London ,51.5033806,-0.0613738,1839
Halifax Arms,Crofts George,Halifax Street  London ,51.4313437,-0.0613309,1839
Golden Lion,Lacey Robert Thomas,Cannon Street Road  London ,51.5121605,-0.0612758,1839
Coopers Arms,Gammage Thomas,6 Greenbank Wapping London ,51.5041298,-0.0612636,1839
Earl of Effingham,Sims Thomas,235 Whitechapel Road  London ,51.5190532,-0.0611867,1839
Kings Arms,Gent James,Peckham Rye  London ,51.4605113,-0.0608375,1839
Rye House,Tagg Robert,Peckham Rye  London ,51.4605113,-0.0608375,1839
George IV,Malchar John,Richard Street Limehouse London ,51.5143479,-0.0606367,1839
Two Brewers,Molyneux Thos,West Lane Bermondsey London ,51.4993144,-0.0605546,1839
Black Lion,Edwards John,8 Vinegar Yard  London ,51.5057657,-0.0604833,1839
Crown,Cockett Frederick,12 Vinegar Yard  London ,51.5057657,-0.0604833,1839
Bell,Smith Samuel,Millpond Street Rotherhithe London ,51.4998655,-0.0604628,1839
Ship & Pilot,Terrell Joseph,3 Bermondsey Wall  London ,51.5005451,-0.0604179,1839
Three Goats Heads,Rogers James,256 Whitechapel Road  London ,51.519036,-0.0603907,1839
George IV,Johnson James Lee,St Andrews Road Borough London ,51.5344964,-0.0603427,1839
Six Bells,Hemens Geo,3 Paradise Street Rotherhithe London ,51.49931,-0.0602176,1839
Golden Fleece,Smith James,4 Bermondsey Wall  London ,51.5005568,-0.0601826,1839
Watermans Arms,Hepburn Wm Alex,6 Bermondsey Wall  London ,51.5005489,-0.06018,1839
Cat and Mutton,Bull William,London fields Hackney London ,51.5409224,-0.0601511,1839
George,Layton William,275 Whitechapel Road  London ,51.5194562,-0.0599819,1839
Duke of Gloucester,Fletcher Thomas,82 Seabright Street  London ,51.5266127,-0.059867,1839
Barley Mow,Davis john,20 Cannon Street St Georges East London ,51.5100497,-0.0598132,1839
Duke of Wellington,Smith Geo,Cannon Street St Georges East London ,51.5100497,-0.0598132,1839
Lilliput Hall,Lunn Elizabeth,1 Prospect Row Bermondsey London ,51.4986991,-0.0593995,1839
Kings Head,Parlour Richard,Prospect Place Cambridge Heath London ,51.4986991,-0.0593995,1839
Lord Nelson,Wilson William,Nelson Street St Lukes London ,51.5153376,-0.0593189,1839
Red Lion,Richer Wm,Paradise Street Rotherhithe London ,51.4994777,-0.0591932,1839
Rose & Rummer,Burry Sarah,Paradise Street Rotherhithe London ,51.4994777,-0.0591932,1839
Earl st Vincent,Harrison John,Philpot Street  London ,51.5159176,-0.0589229,1839
Jolly Sailor,Hagen Francis,182 Ratcliff Highway  London ,51.5096015,-0.058661,1839
Kettle Drum,Brown John,153 Ratcliff Highway  London ,51.5096015,-0.058661,1839
Paradise Tavern,Eales William,43 Paradise Street Rotherhithe London ,51.499616,-0.0585194,1839
Gun,Bryer William,103 High Street Wapping London ,51.5033737,-0.0585184,1839
Thistle and Crown,Chipp Catherine B,105 High Street Wapping London ,51.5033885,-0.0584562,1839
Refiners Arms,Bell John,Buross Street  London ,51.5146125,-0.0583139,1839
Hare,Harding Thomas,Cambridge Heath  London ,51.530422,-0.058232,1839
Eight Bells,Hollord George,Collingwood Street  London ,51.5224161,-0.0581794,1839
Bricklayers Arms,Chance Thomas,Collingwood street  London ,51.5224161,-0.0581794,1839
Lord Collingwood,Bailey Henry,1 Great Collingwood Street  London ,51.5224161,-0.0581794,1839
Bulls Head,Taverner Joseph,1 High street Shadwell London ,51.5186985,-0.0580716,1839
Three Tuns,Leman William Hy,1 Whitechapel High Street  London ,51.5186985,-0.0580716,1839
Ship,Allely John Bell,King James Stairs Wapping London ,51.503631,-0.0574913,1839
Ship,Davies William,Silvester Row Hackney London ,51.5462484,-0.0566069,1839
Old Swan,Everest Peter,Old Swan Stairs  London ,51.5007877,-0.056541,1839
Black Boy,Brown William & Co,124 High Street Wapping London ,51.503871,-0.0563641,1839
Three Compasses,Crask William Bradford,1 Raven Row  London ,51.5184911,-0.0562774,1839
City of Norwich,Sutherland Thos,1 Park Place Mile End London ,51.5201988,-0.0562492,1839
White Hart,Gray John,1 Mile End Road  London ,51.5201988,-0.0562492,1839
King Henry VIII,Hiscock John,54 High Street Lambeth London ,51.4165238,-0.0560915,1839
Jolly Sailor,Brown Richard,10 Peters Hill Doctors Commons London ,51.4257868,-0.0558771,1839
Neats Tongue,Singer M,3 Great Pearl Street  London ,51.5067622,-0.0558099,1839
Blue Anchor,McDonald Donald,17 Mile End Road  London ,51.5203324,-0.0556736,1839
Dolphin,Horner John James,Mare Street Hackney London ,51.5411775,-0.0555977,1839
Nags Head,Willia Richard,Mare Street Hackney London ,51.5411775,-0.0555977,1839
Flying Horse,Wand James,Mare Street Hackney London ,51.5411775,-0.0555977,1839
Horse and Groom,Keyes John,Mare Street Hackney London ,51.5411775,-0.0555977,1839
Prince of Wales,Clayton Joseph & George,46 London Road  London ,51.4399957,-0.0555506,1839
Cannings Head,Middleton James,26 Sidney street Mile end London ,51.5155113,-0.0554141,1839
Ship,Hathway Jno,Clarence Place Stepney Green London ,51.5514963,-0.0553126,1839
Rainbow,Dowler Joseph,Queen Street Ratcliff London ,51.4730299,-0.0548504,1839
White Hart,Wright Philip,Queen Street Ratcliff London ,51.4730299,-0.0548504,1839
Red Deer,Turner Thomas,Patriot Row Cambridge Heath London ,51.53079,-0.0546085,1839
Royal Oak,Winterflood William,154 High Road Wapping London ,51.5055517,-0.0544936,1839
Jacobs Well,Jones William,23 Wells Street Mile End London ,51.5402458,-0.0543144,1839
Three Tuns,Langlands R,88 New Crane Wapping London ,51.5056281,-0.0542623,1839
Nags Head,Hudgell John,12 Clarkes Place Islington London ,51.516324,-0.0542067,1839
Swan and Lamb,Evans John Winn,3 New Crane Wapping London ,51.5056286,-0.0541978,1839
Greenland Fishery,Wright John,6 Wapping Wall  London ,51.5062769,-0.0540254,1839
George & Vulture,Punshon Catherine,14 Wapping Wall  London ,51.5061849,-0.0539809,1839
Three Cups,Mason Rebecca,18 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Watermans Arms,Hammett Jas Richard,2 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Coal Meters Arms,Kelly Jeremiah Jno,46 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Kings Head,Cox John,21 Lower Street Islington London ,51.4974696,-0.0539078,1839
Ship,McDonald Peter,15 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Ship,Robinson Mark,43 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Ship,Woolfe George John,12 Lower Shadwell  London ,51.4974696,-0.0539078,1839
Windmill,Orford John,High Street Lambeth London ,51.4157052,-0.0535709,1839
Crooked Billet,Clifford Leonard,King David Lane Shadwell London ,51.5102894,-0.0535415,1839
Ship & BladeBone,Farrell Thos,8 Milk Yard Wapping London ,51.5075098,-0.053248,1839
Neptune,Ludham Thomas,8 Neptune Street Rotherhithe London ,51.4985695,-0.0532466,1839
Half Moon,Brown Robert,62 Lower Shadwell  London ,51.4966484,-0.0530996,1839
Castle,Mears George,Cleveland street Mile end London ,51.5218965,-0.0530819,1839
Half Moon,Beamish Benjamin,66 Lower Street Islington London ,51.496576,-0.0530348,1839
Anchor & Hope,Thompson A,50 Edward Street Stepney London ,51.5206601,-0.0528959,1839
George,Williams Robert Samuel,1 Georges Terrace Commercial Road east London ,51.5143722,-0.0528097,1839
Ship & Royal Oak,Small Eliz,73 Wapping Wall  London ,51.5065908,-0.0527817,1839
Wheat Sheaf,Reeng Jeremiah,71 Wapping Wall  London ,51.5066492,-0.0526661,1839
Royal Standard,Robinson Chas,29 Albion Street Bethnal Green London ,51.4998023,-0.0526178,1839
White Horse,Pringle Eleanor,69 Wapping Wall  London ,51.5066784,-0.0526083,1839
